Class,Module Category,Source,Binding,Status Legend,Python Naming Note,Class Note
IString,Parsing,isis/src/base/objs/IString/IString.h,N/A,Y = converted; N = not converted; Partial = partially converted,Converted entries use the current Python name; unconverted entries use the proposed Python name,2026-04-08 第四阶段后端 / 桥接 / 工具类批次 inventory 预登记

Group,C++ Method/Content,Python Class/Function Name,Converted,Notes
Class Symbol,IString,isis_pybind.IString,N,Python class symbol not found in current binding files
Construction/Enum,IString(),isis_pybind.IString(),N,Constructor binding not detected in current binding files
Public API,IString Trim(const std::string &chars),isis_pybind.IString.trim,N,Method not found in current binding files
Static/Factory,"static std::string Trim(const std::string &chars, const std::string &str)",isis_pybind.IString.trim,N,Method not found in current binding files
Public API,IString TrimHead(const std::string &chars),isis_pybind.IString.trim_head,N,Method not found in current binding files
Static/Factory,"static std::string TrimHead(const std::string &chars, const std::string &str)",isis_pybind.IString.trim_head,N,Method not found in current binding files
Public API,IString TrimTail(const std::string &chars),isis_pybind.IString.trim_tail,N,Method not found in current binding files
Static/Factory,"static std::string TrimTail(const std::string &chars, const std::string &str)",isis_pybind.IString.trim_tail,N,Method not found in current binding files
Public API,IString UpCase(),isis_pybind.IString.up_case,N,Method not found in current binding files
Static/Factory,static std::string UpCase(const std::string &str),isis_pybind.IString.up_case,N,Method not found in current binding files
Public API,IString DownCase(),isis_pybind.IString.down_case,N,Method not found in current binding files
Static/Factory,static std::string DownCase(const std::string &str),isis_pybind.IString.down_case,N,Method not found in current binding files
Public API,int ToInteger() const,isis_pybind.IString.to_integer,N,Method not found in current binding files
Static/Factory,static int ToInteger(const std::string &str),isis_pybind.IString.to_integer,N,Method not found in current binding files
Public API,BigInt ToBigInteger() const,isis_pybind.IString.to_big_integer,N,Method not found in current binding files
Static/Factory,static BigInt ToBigInteger(const std::string &str),isis_pybind.IString.to_big_integer,N,Method not found in current binding files
Public API,double ToDouble() const,isis_pybind.IString.to_double,N,Method not found in current binding files
Static/Factory,static double ToDouble(const std::string &str),isis_pybind.IString.to_double,N,Method not found in current binding files
Public API,QString ToQt() const,isis_pybind.IString.to_qt,N,Method not found in current binding files
Static/Factory,static QString ToQt(const std::string &str),isis_pybind.IString.to_qt,N,Method not found in current binding files
Public API,IString Token(const IString &separator),isis_pybind.IString.token,N,Method not found in current binding files
Static/Factory,"static int Split(const char separator, const std::string &instr, std::vector<std::string> &tokens, bool allowEmptyEntries = true)",isis_pybind.IString.split,N,Method not found in current binding files
Public API,IString Compress(bool force = false),isis_pybind.IString.compress,N,Method not found in current binding files
Static/Factory,"static std::string Compress(const std::string &str, bool force = false)",isis_pybind.IString.compress,N,Method not found in current binding files
Public API,"IString Replace(const std::string &from, const std::string &to, int maxReplaceCount = 20)",isis_pybind.IString.replace,N,Method not found in current binding files
Static/Factory,"static std::string Replace(const std::string &str, const std::string &from, const std::string &to, int maxReplacementCount = 20)",isis_pybind.IString.replace,N,Method not found in current binding files
Public API,"IString Replace(const std::string &from, const std::string &to , bool honorquotes)",isis_pybind.IString.replace,N,Method not found in current binding files
Static/Factory,"static IString Replace(const std::string &str, const std::string &from, const std::string &to , bool honorquotes)",isis_pybind.IString.replace,N,Method not found in current binding files
Public API,"IString Convert(const std::string &listofchars, const char &to)",isis_pybind.IString.convert,N,Method not found in current binding files
Static/Factory,"static std::string Convert(const std::string &str, const std::string &listofchars, const char &to)",isis_pybind.IString.convert,N,Method not found in current binding files
Public API,IString ConvertWhiteSpace(),isis_pybind.IString.convert_white_space,N,Method not found in current binding files
Static/Factory,static std::string ConvertWhiteSpace(const std::string &str),isis_pybind.IString.convert_white_space,N,Method not found in current binding files
Mutation/Configuration,IString Remove(const std::string &del),isis_pybind.IString.remove,N,Method not found in current binding files
Static/Factory,"static std::string Remove(const std::string &del, const std::string &str)",isis_pybind.IString.remove,N,Method not found in current binding files
Public API,bool Equal(const std::string &str) const,isis_pybind.IString.equal,N,Method not found in current binding files
Static/Factory,"static bool Equal(const std::string &str1, const std::string &str2)",isis_pybind.IString.equal,N,Method not found in current binding files
Static/Factory,static std::string ToStd(const QString &str),isis_pybind.IString.to_std,N,Method not found in current binding files
Static/Factory,static QStringList ToQt(const std::vector<std::string> &sl),isis_pybind.IString.to_qt,N,Method not found in current binding files
Static/Factory,static std::vector<std::string> ToStd(const QStringList &sl),isis_pybind.IString.to_std,N,Method not found in current binding files
